STATION,STATION_NAME,CITY_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,Date_Year,Date_Month,Cooling degree days,Heating degree days,Number days with maximum temperature greater than or equal 90.0 F,Number days with maximum temperature less than or equal to 32.0 F,Number days with minimum temperature less than or equal to 0.0 F,Number days with minimum temperature less than or equal to 32.0 F,Number of days with greater than or equal to 0.1 inch of precipitation,Number of days with greater than or equal to 0.5 inch of precipitation,Number of days with greater than or equal to 1.0 inch of precipitation,Extreme maximum daily precipitation,Maximum snow depth,Number days with snow depth > 1 inc,Total precipitation,Total snow fall,Extreme maximum daily temperature,Extreme minimum daily temperature,Monthly Mean maximum temperature,Monthly Mean minimum temperature,Monthly mean temperature
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201212,2012,12,0,603,0,0,0,5,6,2,1,142,0,0,303,2,72,29,523,384,454
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201301,2013,01,0,759,0,4,0,14,5,2,0,86,0,0,252,9,72,15,475,331,403
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201302,2013,02,0,741,0,0,0,13,5,1,0,62,0,0,167,4,60,18,451,316,383
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201303,2013,03,0,651,0,0,0,7,4,3,1,103,1,1,280,16,63,28,515,361,438
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201304,2013,04,41,217,1,0,0,1,5,2,1,137,0,0,276,0,91,31,689,489,589
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201305,2013,05,144,83,3,0,0,0,4,2,1,134,0,0,282,0,91,42,758,575,667
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201306,2013,06,351,0,6,0,0,0,10,4,3,286,0,0,997,0,94,59,844,686,765
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201307,2013,07,511,0,11,0,0,0,8,4,2,139,0,0,443,0,97,65,883,742,812
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201308,2013,08,383,0,6,0,0,0,4,0,0,44,0,0,134,0,94,60,847,694,771
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201309,2013,09,204,9,6,0,0,0,3,1,0,87,0,0,122,0,94,51,809,617,713
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201310,2013,10,83,156,2,0,0,0,5,3,3,276,0,0,625,0,91,35,705,543,624
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201311,2013,11,2,543,0,0,0,8,5,2,1,146,0,0,292,0,73,24,548,385,466
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,"Seattle, WA",3,38.8483,-77.0341,201312,2013,12,0,696,0,0,0,15,9,5,1,131,0,0,553,15,72,22,498,347,423
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200801,2008,01,0,808,0,0,0,8,15,2,0,62,-9999,-9999,426,-9999,53,25,436,338,387
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200802,2008,02,0,599,0,0,0,1,5,0,0,34,-9999,-9999,147,-9999,58,31,496,384,440
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200803,2008,03,0,659,0,0,0,2,11,1,0,64,-9999,-9999,365,-9999,60,31,499,370,435
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200804,2008,04,0,532,0,0,0,1,8,0,0,34,-9999,-9999,190,-9999,79,32,551,389,470
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200805,2008,05,14,281,1,0,0,0,5,0,0,19,-9999,-9999,89,-9999,90,39,639,483,561
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200806,2008,06,36,226,2,0,0,0,5,1,0,58,-9999,-9999,164,-9999,92,44,668,499,584
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200807,2008,07,47,42,0,0,0,0,3,0,0,25,-9999,-9999,48,-9999,87,51,749,549,649
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200808,2008,08,88,53,3,0,0,0,6,2,0,88,-9999,-9999,287,-9999,90,51,746,572,659
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200809,2008,09,8,123,0,0,0,0,2,1,0,54,-9999,-9999,78,-9999,80,43,698,522,610
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200810,2008,10,0,405,0,0,0,0,6,1,0,57,-9999,-9999,217,-9999,74,37,582,451,517
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200811,2008,11,0,468,0,0,0,0,11,4,1,215,-9999,-9999,652,-9999,65,34,545,438,492
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200812,2008,12,0,864,0,6,0,13,13,1,0,73,6,14,410,139,55,14,408,330,369
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200901,2009,01,0,797,0,0,0,15,6,4,2,229,3,1,540,39,53,25,437,344,391
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200902,2009,02,0,649,0,0,0,9,5,0,0,34,2,1,151,25,63,26,485,348,417
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200903,2009,03,0,714,0,0,0,8,12,1,0,69,2,2,416,30,57,26,480,354,417
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200904,2009,04,0,465,0,0,0,0,7,2,0,92,0,0,336,0,74,33,577,406,492
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200905,2009,05,7,273,0,0,0,0,8,2,0,89,0,0,361,0,83,40,659,466,563
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200906,2009,06,41,70,1,0,0,0,0,0,0,9,0,0,18,0,91,49,731,544,638
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200907,2009,07,174,29,5,0,0,0,0,0,0,4,0,0,6,0,103,52,810,579,695
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200908,2009,08,64,36,1,0,0,0,5,0,0,36,0,0,116,0,90,52,747,565,656
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200909,2009,09,28,99,0,0,0,0,4,1,0,93,0,0,175,0,87,42,716,532,624
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200910,2009,10,0,385,0,0,0,0,10,4,2,124,0,0,554,0,66,38,585,459,522
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200911,2009,11,0,545,0,0,0,1,18,6,2,134,0,0,896,0,63,32,520,413,467
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,200912,2009,12,0,835,0,3,0,15,6,2,0,55,0,0,275,0,57,16,437,321,379
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201001,2010,01,0,552,0,0,0,0,12,4,1,107,0,0,617,0,60,35,515,425,470
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201002,2010,02,0,502,0,0,0,1,12,0,0,44,0,0,352,0,59,31,531,405,468
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201003,2010,03,0,552,0,0,0,2,6,3,0,92,0,0,376,0,68,28,545,396,471
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201004,2010,04,0,456,0,0,0,0,11,2,0,87,0,0,349,0,70,34,565,425,495
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201005,2010,05,0,359,0,0,0,0,12,0,0,45,0,0,283,0,72,40,608,455,532
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201006,2010,06,2,196,0,0,0,0,11,0,0,37,0,0,249,0,77,46,656,510,583
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201007,2010,07,71,76,3,0,0,0,2,0,0,18,0,0,31,0,95,50,749,542,646
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201008,2010,08,81,61,3,0,0,0,2,0,0,39,0,0,64,0,96,50,752,555,654
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201009,2010,09,8,124,0,0,0,0,10,3,1,149,0,0,480,0,84,48,673,544,609
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201010,2010,10,0,354,0,0,0,0,10,4,2,121,0,0,524,0,68,37,598,468,533
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201011,2010,11,0,648,0,3,0,5,14,3,1,156,1,2,505,25,74,14,483,380,432
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201012,2010,12,0,669,0,0,0,2,13,5,2,219,0,0,869,5,55,21,479,385,432
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201101,2011,01,0,711,0,0,0,7,13,3,0,82,0,1,499,28,55,25,462,373,418
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201102,2011,02,0,714,0,1,0,12,8,1,0,54,3,1,305,20,54,19,450,335,393
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.44444,-122.31389,201103,2011,03,0,612,0,0,0,0,19,2,1,147,0,0,629,0,62,33,514,389,452
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201104,2011,04,0,575,0,0,0,0,12,2,1,112,0,0,447,0,66,33,522,388,455
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201105,2011,05,0,386,0,0,0,0,7,2,0,97,0,0,320,0,70,38,597,449,523
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201106,2011,06,2,165,0,0,0,0,5,0,0,41,0,0,142,0,78,46,676,512,594
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201107,2011,07,27,45,0,0,0,0,2,0,0,35,0,0,70,0,84,49,736,547,642
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201108,2011,08,60,26,0,0,0,0,1,0,0,12,0,0,13,0,87,52,758,558,658
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201109,2011,09,59,80,0,0,0,0,4,1,0,59,0,0,129,0,85,46,735,545,640
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201110,2011,10,0,389,0,0,0,0,10,3,0,89,0,0,345,0,67,37,580,464,522
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201111,2011,11,0,652,0,0,0,4,10,2,1,176,0,0,516,0,62,27,493,368,431
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201112,2011,12,0,791,0,0,0,14,4,2,0,90,0,0,224,0,53,26,443,340,392
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201201,2012,01,0,778,0,2,0,10,18,5,1,109,3,2,683,96,55,26,447,348,398
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201202,2012,02,0,626,0,0,0,3,12,2,0,68,0,0,363,0,61,28,487,378,433
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201203,2012,03,0,670,0,0,0,4,17,5,1,108,0,0,720,9,60,29,492,371,432
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201204,2012,04,0,421,0,0,0,0,9,0,0,43,0,0,268,0,74,35,588,428,508
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201205,2012,05,3,298,0,0,0,0,5,2,0,73,0,0,204,0,80,39,638,467,553
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201206,2012,06,0,194,0,0,0,0,7,3,0,65,0,0,296,0,76,43,657,509,583
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201207,2012,07,33,49,0,0,0,0,2,1,0,60,0,0,104,0,83,49,732,553,643
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201208,2012,08,113,15,4,0,0,0,0,0,0,-9999,0,0,0,0,94,50,785,572,679
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201209,2012,09,28,89,1,0,0,0,0,0,0,1,0,0,3,0,90,46,732,522,627
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201210,2012,10,0,340,0,0,0,0,13,5,1,136,0,0,671,0,75,38,605,471,538
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201211,2012,11,0,534,0,0,0,1,15,4,3,213,0,0,827,0,64,31,524,414,469
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201212,2012,12,0,724,0,0,0,3,17,7,0,89,1,0,685,6,56,29,450,379,415
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201301,2013,01,0,823,0,0,0,16,12,2,1,151,0,0,416,0,53,24,430,335,382
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201302,2013,02,0,567,0,0,0,0,4,0,0,37,0,0,158,0,56,34,490,398,444
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201303,2013,03,0,523,0,0,0,1,8,0,0,47,0,0,274,0,69,32,549,410,479
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201304,2013,04,0,416,0,0,0,0,12,4,1,154,0,0,589,0,71,38,576,441,509
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201305,2013,05,13,203,0,0,0,0,7,2,0,54,0,0,238,0,87,38,673,499,586
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201306,2013,06,49,49,1,0,0,0,5,0,0,39,0,0,130,0,93,50,738,557,648
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201307,2013,07,113,9,0,0,0,0,0,0,0,-9999,0,0,0,0,89,52,790,571,680
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201308,2013,08,155,6,0,0,0,0,2,1,0,76,0,0,135,0,88,56,790,599,694
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201309,2013,09,55,96,1,0,0,0,9,6,2,171,0,0,617,0,93,45,704,565,635
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201310,2013,10,0,405,0,0,0,0,5,0,0,36,0,0,154,0,73,38,576,457,517
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201311,2013,11,0,506,0,0,0,2,8,3,2,118,0,0,379,0,64,31,537,421,479
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,"Seattle, WA",112.8,47.4444,-122.3138,201312,2013,12,0,778,0,1,0,11,6,0,0,42,0,1,166,11,56,19,446,348,397
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200801,2008,01,0,972,0,5,0,23,5,2,1,141,-9999,-9999,269,83,67,7,403,265,334
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200802,2008,02,0,934,0,9,0,24,9,6,2,266,-9999,-9999,794,150,62,11,394,256,325
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200803,2008,03,0,822,0,0,0,19,11,1,1,188,-9999,-9999,466,10,60,25,454,311,383
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200804,2008,04,2,462,0,0,0,0,5,3,0,95,-9999,-9999,298,0,84,33,568,419,494
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200805,2008,05,13,232,0,0,0,0,7,1,0,99,-9999,-9999,273,0,83,40,655,499,577
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200806,2008,06,195,27,4,0,0,0,7,3,0,78,-9999,-9999,346,0,95,52,791,615,703
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200807,2008,07,318,0,4,0,0,0,11,4,2,216,-9999,-9999,600,0,95,61,828,672,750
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200808,2008,08,165,0,0,0,0,0,8,3,2,131,-9999,-9999,447,0,87,56,769,632,701
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200809,2008,09,95,78,0,0,0,0,9,4,2,186,-9999,-9999,645,0,89,48,715,590,653
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200810,2008,10,1,356,0,0,0,0,4,0,0,40,-9999,-9999,141,0,74,33,611,456,534
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200811,2008,11,0,641,0,1,0,10,5,3,1,177,-9999,-9999,457,0,70,22,497,371,434
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200812,2008,12,0,902,0,6,0,21,11,4,2,229,-9999,-9999,710,253,63,9,435,278,357
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200901,2009,01,0,1236,0,14,0,31,5,2,2,117,-9999,-9999,335,237,40,6,312,185,249
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200902,2009,02,0,894,0,4,0,24,6,1,0,78,-9999,-9999,194,62,60,8,409,249,329
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200903,2009,03,0,847,0,4,0,18,6,3,0,69,-9999,-9999,251,107,61,14,443,306,375
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200904,2009,04,18,447,1,0,0,0,5,3,2,117,-9999,-9999,413,0,93,34,591,419,505
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200905,2009,05,28,191,1,0,0,0,9,2,0,57,-9999,-9999,269,0,92,45,677,513,595
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200906,2009,06,33,78,0,0,0,0,9,2,0,56,-9999,-9999,322,0,84,48,692,575,634
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200907,2009,07,191,13,0,0,0,0,11,6,1,193,-9999,-9999,690,0,87,58,774,636,705
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200908,2009,08,281,5,4,0,0,0,5,2,1,165,-9999,-9999,324,0,95,56,808,664,736
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200909,2009,09,40,87,0,0,0,0,5,1,1,211,-9999,-9999,309,0,81,46,704,560,632
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",6.1,42.36056,-71.01056,200910,2009,10,0,398,0,0,0,0,7,4,2,118,-9999,-9999,517,1,73,34,590,447,519
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,200911,2009,11,0,479,0,0,0,0,5,2,1,149,-9999,-9999,334,0,69,35,548,429,489
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,200912,2009,12,0,981,0,10,0,23,7,4,1,103,-9999,-9999,391,152,69,10,397,266,332
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201001,2010,01,0,1091,0,9,0,29,6,2,0,81,-9999,-9999,291,132,57,6,359,233,296
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201002,2010,02,0,884,0,2,0,22,4,3,2,128,-9999,-9999,334,70,50,14,386,277,332
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201003,2010,03,0,649,0,0,0,5,8,6,6,340,-9999,-9999,1487,2,72,25,502,376,439
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201004,2010,04,3,355,1,0,0,0,4,1,0,88,-9999,-9999,178,0,90,35,618,442,530
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201005,2010,05,70,130,1,0,0,0,4,2,1,120,-9999,-9999,290,0,94,40,720,536,628
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201006,2010,06,186,18,4,0,0,0,7,3,0,71,-9999,-9999,318,0,94,53,788,618,703
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201007,2010,07,385,0,10,0,0,0,4,1,1,165,-9999,-9999,266,0,100,60,858,686,772
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201008,2010,08,278,6,7,0,0,0,6,4,1,276,-9999,-9999,575,0,96,60,814,655,735
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201009,2010,09,147,28,2,0,0,0,6,1,0,68,-9999,-9999,180,0,95,51,766,607,687
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201010,2010,10,13,298,0,0,0,0,6,3,2,129,-9999,-9999,390,0,84,37,630,482,556
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201011,2010,11,0,597,0,0,0,5,6,2,0,90,-9999,-9999,296,0,64,28,510,385,448
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201012,2010,12,0,993,0,6,0,27,6,3,1,115,-9999,-9999,361,220,57,14,387,266,327
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201101,2011,01,0,1153,0,12,1,29,9,4,1,140,-9999,7,457,383,56,-2,336,215,276
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201102,2011,02,0,959,0,7,0,24,7,3,1,163,-9999,5,457,185,60,13,388,223,306
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201103,2011,03,0,801,0,1,0,18,5,2,0,54,-9999,0,210,13,70,12,464,315,390
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201104,2011,04,3,442,0,0,0,0,6,2,1,133,-9999,0,403,9,78,33,578,424,501
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,"Boston, MA",3.7,42.3606,-71.0106,201105,2011,05,55,227,0,0,0,0,8,2,1,107,-9999,0,323,0,87,44,660,525,593
